x,y,z
-0.9464,2.9126,26.4
-1.1716,2.8286,26.4
-1.3832,2.7147,26.4
-1.5865,2.589,26.4
-1.7935,2.4685,26.4
-1.9686,2.3049,26.4
-2.1479,2.1479,26.4
-2.3301,1.9901,26.4
-2.4673,1.7926,26.4
-2.59,1.5872,26.4
-2.7327,1.3924,26.4
-2.8314,-2.9797,26.4
-2.8663,-2.99,26.4
-2.9656,-2.9527,26.4
-3.0154,-2.9435,26.4
-3.0366,-2.9886,26.4
-3.0609,-2.9955,26.4
-3.0277,-2.9733,26.4
-2.9953,-2.9765,26.4
-2.9475,-2.9754,26.4
-2.9117,-2.9493,26.4
-2.8276,-2.97,26.4
-2.7189,-1.3853,26.4
-2.5994,-1.5929,26.4
-2.4449,-1.7763,26.4
-2.2912,-1.9569,26.4
-2.1363,-2.1363,26.4
-1.976,-2.3136,26.4
-1.7702,-2.4364,26.4
-1.5853,-2.587,26.4
-1.3842,-2.7166,26.4
-1.1535,-2.7849,26.4
-0.9309,-2.8649,26.4
-0.7058,-2.9397,26.4
-0.4779,-3.0174,26.4
-0.2373,-3.0154,26.4
-0.0,-3.0679,26.4
0.2394,-3.0421,26.4
0.476,-3.0056,26.4
0.7054,-2.9383,26.4
0.9477,-2.9168,26.4
1.1716,-2.8285,26.4
1.3681,-2.685,26.4
1.5832,-2.5836,26.4
1.7724,-2.4396,26.4
1.9794,-2.3176,26.4
2.1302,-2.1302,26.4
2.3123,-1.9749,26.4
2.4544,-1.7833,26.4
2.579,-1.5804,26.4
2.6935,-1.3724,26.4
2.806,-1.1623,26.4
2.8846,-0.9372,26.4
2.9564,-0.7098,26.4
3.0187,-0.4781,26.4
3.0157,-0.2373,26.4
3.0132,0.0,26.55
3.0215,0.2378,26.55
2.9744,0.4711,26.55
2.947,0.7075,26.55
2.8626,0.9301,26.55
2.7798,1.1514,26.55
2.699,1.3752,26.55
2.596,1.5908,26.55
2.4553,1.7838,26.55
2.2969,1.9617,26.55
2.1195,2.1195,26.55
1.9424,2.2743,26.55
1.7573,2.4187,26.55
1.5808,2.5796,26.55
1.3707,2.6902,26.55
1.1474,2.77,26.55
0.9379,2.8864,26.55
0.707,2.9447,26.55
0.4675,2.9517,26.55
0.2367,3.0079,26.55
0.0,3.0277,26.55
-0.2346,2.9803,26.55
-0.4708,2.9724,26.55
-0.701,2.92,26.55
-0.925,2.847,26.55
-1.1555,2.7896,26.55
-1.376,2.7006,26.55
-1.5863,2.5885,26.55
-1.7828,2.4538,26.55
-1.9758,2.3134,26.55
-2.1407,2.1407,26.55
-2.2879,1.954,26.55
-2.4319,1.7668,26.55
-2.5807,1.5815,26.55
-2.7087,1.3801,26.55
-2.7778,-2.9498,26.55
-2.8811,-2.9954,26.55
-2.9372,-2.959,26.55
-2.9729,-2.9867,26.55
-3.0315,-2.9854,26.55
-3.0106,-2.9797,26.55
-2.9872,-2.9954,26.55
-2.9804,-2.9768,26.55
-2.9557,-2.9639,26.55
-2.8895,-2.9875,26.55
-2.7617,-2.9413,26.55
-2.6967,-1.374,26.55
-2.5876,-1.5857,26.55
-2.4648,-1.7908,26.55
-2.3093,-1.9724,26.55
-2.1517,-2.1517,26.55
-1.9608,-2.2958,26.55
-1.7902,-2.4639,26.55
-1.5741,-2.5688,26.55
-1.3629,-2.6749,26.55
-1.1454,-2.7653,26.55
-0.9263,-2.8508,26.55
-0.7113,-2.9629,26.55
-0.4734,-2.989,26.55
-0.2361,-2.9997,26.55
-0.0,-3.0483,26.55
0.2348,-2.9834,26.55
0.4769,-3.0108,26.55
0.698,-2.9074,26.55
0.9415,-2.8976,26.55
1.1593,-2.7988,26.55
1.3687,-2.6863,26.55
1.5823,-2.5821,26.55
1.7904,-2.4643,26.55
1.9797,-2.318,26.55
2.1232,-2.1232,26.55
2.2977,-1.9624,26.55
2.4329,-1.7676,26.55
2.5816,-1.582,26.55
2.6665,-1.3586,26.55
2.8028,-1.161,26.55
2.8764,-0.9346,26.55
2.963,-0.7114,26.55
2.9616,-0.4691,26.55
2.9952,-0.2357,26.55
2.9486,0.0,26.7
2.9145,0.2294,26.7
2.9414,0.4659,26.7
2.8845,0.6925,26.7
2.7958,0.9084,26.7
2.7322,1.1317,26.7
2.6244,1.3372,26.7
2.5206,1.5446,26.7
2.364,1.7176,26.7
2.2485,1.9204,26.7
2.1044,2.1044,26.7
1.9281,2.2575,26.7
1.7426,2.3984,26.7
1.5452,2.5216,26.7
1.3373,2.6245,26.7
1.1319,2.7328,26.7
0.9151,2.8165,26.7
0.6882,2.8664,26.7
0.4602,2.9058,26.7
0.2301,2.9242,26.7
0.0,2.9366,26.7
-0.232,2.9484,26.7
-0.4619,2.9162,26.7
-0.6938,2.8897,26.7
-0.9192,2.8289,26.7
-1.1379,2.747,26.7
-1.3482,2.6461,26.7
-1.5513,2.5315,26.7
-1.7468,2.4042,26.7
-1.9276,2.2569,26.7
-2.1033,2.1033,26.7
-2.2429,1.9157,26.7
-2.3778,1.7276,26.7
-2.5302,1.5505,26.7
-2.6309,1.3405,26.7
-2.7437,-2.983,26.7
-2.7893,-2.9801,26.7
-2.8445,-2.9592,26.7
-2.8963,-2.9689,26.7
-2.9295,-2.9648,26.7
-2.9621,-2.9941,26.7
-2.9174,-2.9721,26.7
-2.9181,-2.9411,26.7
-2.8696,-2.9684,26.7
-2.8334,-2.9621,26.7
-2.7417,-2.967,26.7
-2.6217,-1.3358,26.7
-2.5066,-1.5361,26.7
-2.3733,-1.7243,26.7
-2.2363,-1.91,26.7
-2.0947,-2.0947,26.7
-1.9008,-2.2255,26.7
-1.7406,-2.3957,26.7
-1.5488,-2.5274,26.7
-1.3393,-2.6284,26.7
-1.1352,-2.7405,26.7
-0.9109,-2.8033,26.7
-0.6944,-2.8925,26.7
-0.4598,-2.9029,26.7
-0.2327,-2.9565,26.7
-0.0,-2.95,26.7
0.2297,-2.919,26.7
0.4604,-2.9067,26.7
0.6936,-2.8889,26.7
0.906,-2.7884,26.7
1.1317,-2.7323,26.7
1.3447,-2.6391,26.7
1.5417,-2.5158,26.7
1.7336,-2.3862,26.7
1.9065,-2.2322,26.7
2.0827,-2.0827,26.7
2.2392,-1.9125,26.7
2.3894,-1.736,26.7
2.5405,-1.5568,26.7
2.6214,-1.3357,26.7
2.7085,-1.1219,26.7
2.8208,-0.9165,26.7
2.8569,-0.6859,26.7
2.9262,-0.4635,26.7
2.9518,-0.2323,26.7
2.9534,0.0,26.85
2.9589,0.2329,26.85
2.9053,0.4602,26.85
2.8522,0.6848,26.85
2.8198,0.9162,26.85
2.7166,1.1252,26.85
2.649,1.3497,26.85
2.5108,1.5386,26.85
2.3709,1.7225,26.85
2.2564,1.9272,26.85
2.0769,2.0769,26.85
1.9106,2.237,26.85
1.753,2.4128,26.85
1.5322,2.5003,26.85
1.3443,2.6384,26.85
1.1273,2.7216,26.85
0.9067,2.7904,26.85
0.6857,2.856,26.85
0.4671,2.9493,26.85
0.2316,2.9432,26.85
0.0,2.93,26.85
-0.2333,2.9639,26.85
-0.4617,2.9153,26.85
-0.6965,2.901,26.85
-0.9216,2.8365,26.85
-1.143,2.7594,26.85
-1.3525,2.6545,26.85
-1.5394,2.5121,26.85
-1.729,2.3798,26.85
-1.9033,2.2285,26.85
-2.0854,2.0854,26.85
-2.2297,1.9044,26.85
-2.401,1.7444,26.85
-2.5292,1.5499,26.85
-2.6211,1.3355,26.85
-2.7419,-2.9909,26.85
-2.8165,-2.9572,26.85
-2.8504,-2.9722,26.85
-2.9261,-2.9679,26.85
-2.9587,-2.999,26.85
-2.983,-2.9805,26.85
-2.9334,-2.9618,26.85
-2.9181,-2.9817,26.85
-2.9024,-2.9893,26.85
-2.7868,-2.9561,26.85
-2.7204,-2.9493,26.85
-2.6406,-1.3455,26.85
-2.5292,-1.5499,26.85
-2.3832,-1.7315,26.85
-2.2365,-1.9102,26.85
-2.1128,-2.1128,26.85
-1.9081,-2.234,26.85
-1.7343,-2.387,26.85
-1.5553,-2.5381,26.85
-1.3301,-2.6104,26.85
-1.1418,-2.7565,26.85
-0.91,-2.8008,26.85
-0.6897,-2.8727,26.85
-0.4593,-2.9001,26.85
-0.2314,-2.9397,26.85
-0.0,-2.9589,26.85
0.2343,-2.9773,26.85
0.4656,-2.9396,26.85
0.693,-2.8864,26.85
0.9114,-2.8049,26.85
1.1421,-2.7574,26.85
1.3415,-2.6329,26.85
1.5323,-2.5005,26.85
1.7226,-2.3709,26.85
1.9226,-2.251,26.85
2.0771,-2.0771,26.85
2.2655,-1.9349,26.85
2.4142,-1.754,26.85
2.5041,-1.5345,26.85
2.6568,-1.3537,26.85
2.7598,-1.1432,26.85
2.7891,-0.9062,26.85
2.8819,-0.6919,26.85
2.9384,-0.4654,26.85
2.932,-0.2308,26.85
3.0061,0.0,27.0
3.01,0.2369,27.0
2.9415,0.4659,27.0
2.8945,0.6949,27.0
2.8219,0.9169,27.0
2.7734,1.1488,27.0
2.6486,1.3495,27.0
2.5726,1.5765,27.0
2.4352,1.7693,27.0
2.2776,1.9453,27.0
2.1008,2.1008,27.0
1.9535,2.2873,27.0
1.7683,2.4338,27.0
1.5484,2.5268,27.0
1.3463,2.6422,27.0
1.1356,2.7417,27.0
0.9263,2.8507,27.0
0.7027,2.9268,27.0
0.4687,2.959,27.0
0.2344,2.9783,27.0
0.0,2.9968,27.0
-0.2339,2.9715,27.0
-0.4683,2.9566,27.0
-0.7009,2.9195,27.0
-0.9287,2.8581,27.0
-1.1524,2.7822,27.0
-1.3549,2.6591,27.0
-1.5521,2.5328,27.0
-1.761,2.4239,27.0
-1.9279,2.2573,27.0
-2.1273,2.1273,27.0
-2.2751,1.9432,27.0
-2.4276,1.7638,27.0
-2.5346,1.5532,27.0
-2.6695,1.3602,27.0
-2.7834,-2.9637,27.0
-2.8386,-2.9935,27.0
-2.9068,-2.984,27.0
-2.9528,-2.946,27.0
-2.9619,-2.9829,27.0
-3.0148,-2.9985,27.0
-2.9595,-2.9759,27.0
-2.954,-2.9568,27.0
-2.8843,-2.955,27.0
-2.8599,-2.9414,27.0
-2.7586,-2.9777,27.0
-2.678,-1.3645,27.0
-2.5432,-1.5585,27.0
-2.4069,-1.7487,27.0
-2.2687,-1.9376,27.0
-2.0997,-2.0997,27.0
-1.9265,-2.2556,27.0
-1.7553,-2.416,27.0
-1.5538,-2.5356,27.0
-1.3506,-2.6508,27.0
-1.148,-2.7716,27.0
-0.9319,-2.8682,27.0
-0.7047,-2.9354,27.0
-0.468,-2.9546,27.0
-0.2356,-2.9931,27.0
-0.0,-2.9704,27.0
0.2344,-2.9787,27.0
0.4676,-2.9524,27.0
0.6992,-2.9124,27.0
0.9287,-2.8581,27.0
1.1525,-2.7824,27.0
1.3641,-2.6771,27.0
1.5781,-2.5753,27.0
1.7436,-2.3999,27.0
1.9512,-2.2846,27.0
2.115,-2.115,27.0
2.2546,-1.9256,27.0
2.4206,-1.7587,27.0
2.5633,-1.5708,27.0
2.6619,-1.3563,27.0
2.7689,-1.1469,27.0
2.8347,-0.921,27.0
2.8848,-0.6926,27.0
2.9533,-0.4678,27.0
2.9633,-0.2332,27.0
2.9979,0.0,27.15
3.0095,0.2369,27.15
2.968,0.4701,27.15
2.8893,0.6936,27.15
2.844,0.9241,27.15
2.7427,1.1361,27.15
2.6601,1.3554,27.15
2.5341,1.5529,27.15
2.4106,1.7514,27.15
2.2599,1.9301,27.15
2.1195,2.1195,27.15
1.9543,2.2881,27.15
1.7647,2.4289,27.15
1.5693,2.5609,27.15
1.3663,2.6814,27.15
1.1558,2.7904,27.15
0.9178,2.8246,27.15
0.701,2.9199,27.15
0.4678,2.9535,27.15
0.2357,2.9942,27.15
0.0,3.0204,27.15
-0.2371,3.0128,27.15
-0.4721,2.9806,27.15
-0.7035,2.9305,27.15
-0.9324,2.8695,27.15
-1.1521,2.7814,27.15
-1.3468,2.6433,27.15
-1.5535,2.535,27.15
-1.7511,2.4101,27.15
-1.9327,2.2629,27.15
-2.1215,2.1215,27.15
-2.2952,1.9603,27.15
-2.4463,1.7773,27.15
-2.5535,1.5648,27.15
-2.6759,1.3634,27.15
-2.745,-2.9971,27.15
-2.8594,-2.9482,27.15
-2.9214,-2.9844,27.15
-2.9816,-2.9998,27.15
-2.9872,-2.9797,27.15
-3.0002,-2.9419,27.15
-2.9783,-2.9449,27.15
-2.9589,-2.9755,27.15
-2.9064,-2.9691,27.15
-2.852,-2.962,27.15
-2.7435,-2.9992,27.15
-2.6808,-1.3659,27.15
-2.5606,-1.5691,27.15
-2.4226,-1.7601,27.15
-2.2951,-1.9602,27.15
-2.118,-2.118,27.15
-1.9634,-2.2988,27.15
-1.7482,-2.4061,27.15
-1.5603,-2.5462,27.15
-1.3672,-2.6833,27.15
-1.1384,-2.7484,27.15
-0.9325,-2.8699,27.15
-0.7037,-2.9313,27.15
-0.4663,-2.944,27.15
-0.2329,-2.9598,27.15
-0.0,-3.0122,27.15
0.2354,-2.9906,27.15
0.4687,-2.9592,27.15
0.6941,-2.8913,27.15
0.9338,-2.874,27.15
1.1379,-2.7471,27.15
1.3542,-2.6577,27.15
1.5767,-2.5729,27.15
1.7473,-2.405,27.15
1.9635,-2.299,27.15
2.119,-2.119,27.15
2.2963,-1.9612,27.15
2.4439,-1.7756,27.15
2.5406,-1.5569,27.15
2.6605,-1.3556,27.15
2.7829,-1.1527,27.15
2.8324,-0.9203,27.15
2.9331,-0.7042,27.15
2.9469,-0.4668,27.15
2.9884,-0.2352,27.15
3.0252,0.0,27.3
3.0487,0.2399,27.3
2.9902,0.4736,27.3
2.9487,0.7079,27.3
2.8699,0.9325,27.3
2.7909,1.156,27.3
2.7268,1.3894,27.3
2.5999,1.5932,27.3
2.4444,1.7759,27.3
2.3043,1.9681,27.3
2.123,2.123,27.3
1.9518,2.2852,27.3
1.7858,2.4579,27.3
1.5864,2.5887,27.3
1.3825,2.7133,27.3
1.1542,2.7865,27.3
0.9408,2.8954,27.3
0.7128,2.9689,27.3
0.4701,2.9679,27.3
0.2357,2.9946,27.3
0.0,3.0395,27.3
-0.2376,3.0194,27.3
-0.4746,2.9967,27.3
-0.7111,2.9617,27.3
-0.9412,2.8968,27.3
-1.1634,2.8088,27.3
-1.3626,2.6742,27.3
-1.5815,2.5808,27.3
-1.7867,2.4592,27.3
-1.9802,2.3186,27.3
-2.1404,2.1404,27.3
-2.2958,1.9608,27.3
-2.4614,1.7883,27.3
-2.6023,1.5947,27.3
-2.7058,1.3787,27.3
-2.8178,-2.9518,27.3
-2.8854,-2.9705,27.3
-2.9662,-2.9992,27.3
-2.9648,-2.9949,27.3
-2.9998,-2.9577,27.3
-3.0273,-2.9429,27.3
-3.0132,-2.9684,27.3
-2.9821,-2.997,27.3
-2.9351,-2.9757,27.3
-2.8875,-2.9666,27.3
-2.7956,-2.9992,27.3
-2.6904,-1.3708,27.3
-2.562,-1.57,27.3
-2.4507,-1.7806,27.3
-2.3076,-1.9709,27.3
-2.1294,-2.1294,27.3
-1.9697,-2.3063,27.3
-1.7692,-2.435,27.3
-1.5852,-2.5868,27.3
-1.3757,-2.7,27.3
-1.1678,-2.8192,27.3
-0.9326,-2.8704,27.3
-0.7141,-2.9743,27.3
-0.4708,-2.9724,27.3
-0.237,-3.0116,27.3
-0.0,-3.0194,27.3
0.2367,-3.0076,27.3
0.4784,-3.0204,27.3
0.7082,-2.95,27.3
0.9375,-2.8854,27.3
1.151,-2.7787,27.3
1.3876,-2.7234,27.3
1.5939,-2.601,27.3
1.7733,-2.4407,27.3
1.9603,-2.2952,27.3
2.156,-2.156,27.3
2.3204,-1.9818,27.3
2.4444,-1.776,27.3
2.5955,-1.5905,27.3
2.7076,-1.3796,27.3
2.8078,-1.163,27.3
2.9054,-0.944,27.3
2.9266,-0.7026,27.3
2.9848,-0.4727,27.3
3.0034,-0.2364,27.3
2.9715,0.0,27.45
2.9783,0.2344,27.45
2.9829,0.4724,27.45
2.8878,0.6933,27.45
2.8635,0.9304,27.45
2.7758,1.1498,27.45
2.6942,1.3728,27.45
2.5421,1.5578,27.45
2.4463,1.7774,27.45
2.301,1.9652,27.45
2.1282,2.1282,27.45
1.9566,2.2908,27.45
1.7749,2.443,27.45
1.5628,2.5503,27.45
1.3739,2.6965,27.45
1.1511,2.779,27.45
0.9201,2.8319,27.45
0.6987,2.9101,27.45
0.4688,2.9598,27.45
0.2348,2.984,27.45
0.0,3.0224,27.45
-0.2334,2.9659,27.45
-0.4691,2.9617,27.45
-0.7017,2.9229,27.45
-0.9288,2.8586,27.45
-1.1455,2.7655,27.45
-1.3646,2.6782,27.45
-1.5592,2.5444,27.45
-1.7729,2.4402,27.45
-1.9493,2.2824,27.45
-2.129,2.129,27.45
-2.2972,1.962,27.45
-2.4145,1.7543,27.45
-2.5585,1.5678,27.45
-2.6457,1.348,27.45
-2.7752,-2.9552,27.45
-2.8626,-2.9916,27.45
-2.9284,-2.9495,27.45
-2.9386,-2.9476,27.45
-3.0167,-2.9958,27.45
-3.0183,-2.9557,27.45
-2.9623,-2.9494,27.45
-2.9827,-2.9919,27.45
-2.9115,-2.9516,27.45
-2.8452,-2.9815,27.45
-2.7937,-2.9533,27.45
-2.6961,-1.3737,27.45
-2.5361,-1.5541,27.45
-2.4251,-1.762,27.45
-2.2967,-1.9616,27.45
-2.1289,-2.1289,27.45
-1.9417,-2.2734,27.45
-1.772,-2.439,27.45
-1.5644,-2.5529,27.45
-1.3538,-2.6571,27.45
-1.1523,-2.7819,27.45
-0.9267,-2.8521,27.45
-0.705,-2.9366,27.45
-0.4715,-2.977,27.45
-0.2354,-2.9916,27.45
-0.0,-2.9801,27.45
0.2361,-2.9997,27.45
0.468,-2.9547,27.45
0.6971,-2.9036,27.45
0.9352,-2.8782,27.45
1.1551,-2.7886,27.45
1.3629,-2.6748,27.45
1.5593,-2.5445,27.45
1.7747,-2.4427,27.45
1.9371,-2.268,27.45
2.1267,-2.1267,27.45
2.2657,-1.9351,27.45
2.4189,-1.7575,27.45
2.5705,-1.5752,27.45
2.6899,-1.3706,27.45
2.7753,-1.1496,27.45
2.866,-0.9312,27.45
2.9328,-0.7041,27.45
2.9664,-0.4698,27.45
2.959,-0.2329,27.45
2.9798,0.0,27.6
2.9741,0.2341,27.6
2.933,0.4645,27.6
2.9233,0.7018,27.6
2.8447,0.9243,27.6
2.7561,1.1416,27.6
2.6795,1.3653,27.6
2.5143,1.5408,27.6
2.3983,1.7424,27.6
2.2724,1.9408,27.6
2.1017,2.1017,27.6
1.9216,2.2499,27.6
1.7361,2.3895,27.6
1.5564,2.5398,27.6
1.3546,2.6586,27.6
1.1322,2.7333,27.6
0.9116,2.8056,27.6
0.6915,2.8805,27.6
0.4682,2.9561,27.6
0.2322,2.9501,27.6
0.0,3.0058,27.6
-0.233,2.9611,27.6
-0.4651,2.9362,27.6
-0.6955,2.8971,27.6
-0.9142,2.8137,27.6
-1.1499,2.776,27.6
-1.3505,2.6506,27.6
-1.5504,2.53,27.6
-1.7461,2.4033,27.6
-1.9253,2.2542,27.6
-2.0901,2.0901,27.6
-2.2474,1.9195,27.6
-2.4132,1.7533,27.6
-2.5306,1.5507,27.6
-2.6279,1.339,27.6
-2.741,-2.9725,27.6
-2.8518,-2.9798,27.6
-2.913,-2.9782,27.6
-2.9243,-2.9523,27.6
-2.98,-2.9557,27.6
-3.0006,-2.9894,27.6
-2.9411,-2.9626,27.6
-2.9185,-2.9581,27.6
-2.8781,-2.9457,27.6
-2.8322,-2.9507,27.6
-2.7336,-2.9556,27.6
-2.6334,-1.3418,27.6
-2.5449,-1.5595,27.6
-2.3887,-1.7355,27.6
-2.2843,-1.951,27.6
-2.1113,-2.1113,27.6
-1.9428,-2.2747,27.6
-1.762,-2.4251,27.6
-1.5704,-2.5626,27.6
-1.3438,-2.6374,27.6
-1.1306,-2.7295,27.6
-0.9114,-2.805,27.6
-0.7004,-2.9176,27.6
-0.4703,-2.9693,27.6
-0.2359,-2.9978,27.6
-0.0,-2.9873,27.6
0.232,-2.9481,27.6
0.4644,-2.9318,27.6
0.6903,-2.8753,27.6
0.916,-2.8191,27.6
1.1334,-2.7361,27.6
1.345,-2.6397,27.6
1.5461,-2.5231,27.6
1.7468,-2.4043,27.6
1.9202,-2.2483,27.6
2.1214,-2.1214,27.6
2.2518,-1.9232,27.6
2.3981,-1.7424,27.6
2.5442,-1.5591,27.6
2.6704,-1.3606,27.6
2.7503,-1.1392,27.6
2.8437,-0.924,27.6
2.8816,-0.6918,27.6
2.9444,-0.4663,27.6
2.954,-0.2325,27.6
3.0113,0.0,27.75
3.0317,0.2386,27.75
2.9954,0.4744,27.75
2.9687,0.7127,27.75
2.8832,0.9368,27.75
2.7904,1.1558,27.75
2.7219,1.3869,27.75
2.5847,1.5839,27.75
2.4454,1.7767,27.75
2.3113,1.974,27.75
2.1336,2.1336,27.75
1.987,2.3265,27.75
1.8001,2.4776,27.75
1.571,2.5636,27.75
1.3846,2.7175,27.75
1.1573,2.7939,27.75
0.9306,2.864,27.75
0.7037,2.9311,27.75
0.4771,3.0125,27.75
0.2384,3.0297,27.75
0.0,3.0568,27.75
-0.2369,3.0104,27.75
-0.4777,3.0161,27.75
-0.7141,2.9746,27.75
-0.9453,2.9094,27.75
-1.1614,2.8039,27.75
-1.3806,2.7097,27.75
-1.5918,2.5976,27.75
-1.7939,2.469,27.75
-1.9864,2.3258,27.75
-2.1552,2.1552,27.75
-2.32,1.9815,27.75
-2.4708,1.7952,27.75
-2.6097,1.5993,27.75
-2.72,1.3859,27.75
-2.7925,-2.9888,27.75
-2.9044,-2.9517,27.75
-2.9415,-2.9428,27.75
-2.9757,-2.9517,27.75
-3.015,-2.9454,27.75
-3.0207,-2.9648,27.75
-3.0471,-2.9735,27.75
-2.9662,-2.9983,27.75
-2.9329,-2.959,27.75
-2.8738,-2.9898,27.75
-2.7881,-2.9729,27.75
-2.687,-1.3691,27.75
-2.5932,-1.5891,27.75
-2.464,-1.7902,27.75
-2.3206,-1.982,27.75
-2.1616,-2.1616,27.75
-1.9733,-2.3105,27.75
-1.786,-2.4583,27.75
-1.5834,-2.5839,27.75
-1.3634,-2.6758,27.75
-1.1701,-2.8248,27.75
-0.9396,-2.8919,27.75
-0.7122,-2.9663,27.75
-0.4708,-2.9725,27.75
-0.2373,-3.0148,27.75
-0.0,-3.0135,27.75
0.2383,-3.0285,27.75
0.479,-3.0243,27.75
0.7032,-2.9289,27.75
0.9343,-2.8755,27.75
1.1532,-2.7841,27.75
1.3762,-2.7009,27.75
1.5947,-2.6023,27.75
1.794,-2.4692,27.75
1.9697,-2.3062,27.75
2.1581,-2.1581,27.75
2.3149,-1.9771,27.75
2.4601,-1.7874,27.75
2.5918,-1.5883,27.75
2.6852,-1.3682,27.75
2.8121,-1.1648,27.75
2.8841,-0.9371,27.75
2.9404,-0.7059,27.75
3.016,-0.4777,27.75
3.0241,-0.238,27.75
3.0142,0.0,27.9
3.0537,0.2403,27.9
3.0119,0.477,27.9
2.9502,0.7083,27.9
2.9146,0.947,27.9
2.8195,1.1679,27.9
2.7235,1.3877,27.9
2.5803,1.5812,27.9
2.4372,1.7707,27.9
2.3209,1.9823,27.9
2.1595,2.1595,27.9
1.9891,2.329,27.9
1.8015,2.4796,27.9
1.5845,2.5856,27.9
1.3785,2.7055,27.9
1.155,2.7885,27.9
0.9391,2.8902,27.9
0.704,2.9322,27.9
0.4763,3.0075,27.9
0.2371,3.013,27.9
0.0,3.0564,27.9
-0.2398,3.0467,27.9
-0.4736,2.9902,27.9
-0.7109,2.9612,27.9
-0.9406,2.8949,27.9
-1.1586,2.7971,27.9
-1.3843,2.7169,27.9
-1.5846,2.5859,27.9
-1.8015,2.4795,27.9
-1.9883,2.328,27.9
-2.1678,2.1678,27.9
-2.292,1.9575,27.9
-2.479,1.8011,27.9
-2.6159,1.603,27.9
-2.7239,1.3879,27.9
-2.7925,-2.9618,27.9
-2.8775,-2.957,27.9
-2.9395,-2.9681,27.9
-3.0186,-2.9695,27.9
-3.0525,-2.9698,27.9
-3.0123,-2.9783,27.9
-3.0543,-2.9929,27.9
-3.0169,-2.9497,27.9
-2.9459,-2.9765,27.9
-2.9034,-2.9665,27.9
-2.8346,-2.9416,27.9
-2.7116,-1.3816,27.9
-2.5715,-1.5758,27.9
-2.4797,-1.8016,27.9
-2.3144,-1.9767,27.9
-2.1712,-2.1712,27.9
-1.9807,-2.3191,27.9
-1.7786,-2.448,27.9
-1.5818,-2.5813,27.9
-1.3685,-2.6858,27.9
-1.1609,-2.8027,27.9
-0.9356,-2.8794,27.9
-0.7135,-2.9719,27.9
-0.4744,-2.9953,27.9
-0.2393,-3.0402,27.9
-0.0,-3.0525,27.9
0.2393,-3.0408,27.9
0.4715,-2.9768,27.9
0.7065,-2.9429,27.9
0.936,-2.8806,27.9
1.1593,-2.7987,27.9
1.3709,-2.6906,27.9
1.5883,-2.5919,27.9
1.7904,-2.4643,27.9
1.9659,-2.3018,27.9
2.1402,-2.1402,27.9
2.2927,-1.9582,27.9
2.4832,-1.8041,27.9
2.5811,-1.5817,27.9
2.7327,-1.3924,27.9
2.7963,-1.1583,27.9
2.8956,-0.9408,27.9
2.9532,-0.709,27.9
3.0147,-0.4775,27.9
3.0394,-0.2392,27.9
3.0568,0.0,28.05
3.0182,0.2375,28.05
3.0006,0.4753,28.05
2.9619,0.7111,28.05
2.8787,0.9354,28.05
2.8271,1.171,28.05
2.7016,1.3765,28.05
2.6016,1.5943,28.05
2.4553,1.7839,28.05
2.3232,1.9842,28.05
2.1426,2.1426,28.05
1.9613,2.2964,28.05
1.7846,2.4563,28.05
1.5965,2.6052,28.05
1.3657,2.6803,28.05
1.1547,2.7877,28.05
0.9339,2.8743,28.05
0.7156,2.9806,28.05
0.4728,2.985,28.05
0.2372,3.0138,28.05
0.0,3.029,28.05
-0.2398,3.0464,28.05
-0.4723,2.9817,28.05
-0.7127,2.9686,28.05
-0.9478,2.917,28.05
-1.1569,2.793,28.05
-1.3835,2.7153,28.05
-1.5908,2.596,28.05
-1.7917,2.4661,28.05
-1.9679,2.3042,28.05
-2.1355,2.1355,28.05
-2.3016,1.9657,28.05
-2.4341,1.7685,28.05
-2.5989,1.5926,28.05
-2.6836,1.3674,28.05
-2.8302,-2.9491,28.05
-2.8761,-2.9822,28.05
-2.9782,-2.9854,28.05
-2.9803,-2.9531,28.05
-3.0569,-2.9471,28.05
-3.0494,-2.9453,28.05
-3.0496,-2.9934,28.05
-3.0161,-2.9463,28.05
-2.9795,-2.9737,28.05
-2.8823,-2.9488,28.05
-2.7868,-2.995,28.05
-2.6959,-1.3736,28.05
-2.5824,-1.5825,28.05
-2.4352,-1.7693,28.05
-2.2926,-1.958,28.05
-2.1345,-2.1345,28.05
-1.9592,-2.294,28.05
-1.8008,-2.4786,28.05
-1.5801,-2.5785,28.05
-1.3671,-2.683,28.05
-1.1518,-2.7807,28.05
-0.9441,-2.9058,28.05
-0.7145,-2.9763,28.05
-0.4776,-3.0155,28.05
-0.2396,-3.0438,28.05
-0.0,-3.0218,28.05
0.2401,-3.051,28.05
0.4795,-3.0271,28.05
0.7037,-2.931,28.05
0.9342,-2.8753,28.05
1.1705,-2.8258,28.05
1.3873,-2.7228,28.05
1.5794,-2.5773,28.05
1.7819,-2.4525,28.05
1.983,-2.3218,28.05
2.1462,-2.1462,28.05
2.2969,-1.9617,28.05
2.4354,-1.7694,28.05
2.6057,-1.5968,28.05
2.716,-1.3839,28.05
2.8312,-1.1727,28.05
2.868,-0.9319,28.05
2.9504,-0.7083,28.05
2.9789,-0.4718,28.05
3.0174,-0.2375,28.05
2.976,0.0,28.2
2.9982,0.236,28.2
2.9632,0.4693,28.2
2.9145,0.6997,28.2
2.826,0.9182,28.2
2.7551,1.1412,28.2
